id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,area_qual,age,yrs_sincerm
1525,70,RL,79.0,11526,Pave,NA,3,Bnk,4,Inside,5,Crawfor,1Fam,2.5Fin,6,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,5.0,3.0,0.0,1.0,0.0,1.0,0.0,588.0,588.0,GasA,2,Y,5,1423,748,384,2555,0.0,0.0,2,0,3,1,3,11,7,1,4,Detchd,3.0,2.0,672.0,3.0,3.0,2,431,0,0,0,0,0,0,0,NA,0,9,2008,WD ,2,86,14
1893,80,RL,85.0,9350,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,SLvl,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,4.0,3.0,4.0,2.0,270.0,5.0,580.0,452.0,1302.0,GasA,5,Y,5,1302,0,0,1302,0.0,1.0,2,0,3,1,4,7,7,0,0,Attchd,2.0,1.0,309.0,3.0,3.0,2,333,0,0,0,0,0,0,3,NA,0,10,2007,CWD,2,43,16
579,20,RL,84.0,9991,Pave,NA,3,Lvl,4,Corner,3,Sawyer,1Fam,1Story,4,4,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,1116.0,1.0,0.0,165.0,1281.0,GasA,5,Y,5,1620,0,0,1620,1.0,0.0,2,0,3,1,3,8,7,1,3,Attchd,1.0,2.0,490.0,3.0,3.0,2,120,78,0,0,0,0,0,2,NA,0,6,2009,WD ,1,33,16
2436,60,RL,63.0,7875,Pave,NA,4,Lvl,4,Inside,3,Gilbert,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,783.0,783.0,GasA,5,Y,5,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,3.0,2.0,393.0,3.0,3.0,2,0,75,0,0,0,0,0,0,NA,0,7,2006,WD ,2,3,3
26,20,RL,65.0,8450,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,775.0,1.0,0.0,281.0,1056.0,GasA,5,Y,5,1056,0,0,1056,1.0,0.0,1,0,3,1,3,6,8,1,2,Attchd,1.0,1.0,304.0,3.0,3.0,2,0,85,184,0,0,0,0,0,NA,0,7,2010,WD ,2,42,42
178,50,RM,50.0,5500,Pave,NA,4,Lvl,4,Corner,3,OldTown,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,0.0,2.0,234.0,5.0,692.0,0.0,926.0,GasA,3,Y,5,926,0,390,1316,1.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1.0,2.0,484.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,4,2010,WD ,2,81,9
2568,20,RL,85.0,8500,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1Story,5,3,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,3,3,CBlock,3.0,3.0,0.0,3.0,600.0,1.0,0.0,635.0,1235.0,GasA,3,Y,5,1235,0,0,1235,0.0,0.0,1,0,2,1,3,6,8,0,0,Attchd,1.0,2.0,480.0,3.0,3.0,2,0,0,0,0,0,0,0,2,NA,0,12,2006,WD ,2,45,45
1995,50,RM,56.0,8398,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,1Fam,1.5Fin,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,4.0,0.0,4.0,259.0,1.0,0.0,667.0,926.0,GasA,3,Y,5,991,659,0,1650,0.0,0.0,2,0,3,1,3,6,8,0,0,Detchd,1.0,2.0,468.0,3.0,3.0,0,128,103,0,0,0,0,0,0,NA,0,11,2007,WD ,2,97,17
1168,120,FV,66.0,4765,Pave,NA,3,Lvl,4,Inside,3,Somerst,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,4,3,PConc,4.0,3.0,3.0,6.0,1027.0,1.0,0.0,587.0,1614.0,GasA,5,Y,5,1638,0,0,1638,1.0,0.0,2,0,2,1,5,5,8,1,3,Attchd,3.0,2.0,495.0,3.0,3.0,2,230,68,0,0,0,0,0,0,NA,0,7,2008,WD ,2,8,8
2879,50,C (all),60.0,11040,Pave,NA,4,Low,4,Inside,5,IDOTRR,1Fam,1.5Fin,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,637.0,1.0,0.0,0.0,637.0,GasA,4,Y,5,897,439,0,1336,0.0,0.0,1,1,3,1,3,7,8,0,0,CarPort,1.0,1.0,570.0,3.0,3.0,2,0,47,120,0,0,0,0,0,NA,0,9,2006,COD,2,86,56
2334,60,RL,82.0,12438,Pave,NA,3,Lvl,4,Inside,3,StoneBr,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,5,3,PConc,5.0,4.0,0.0,1.0,0.0,1.0,0.0,1234.0,1234.0,GasA,5,Y,5,1264,1312,0,2576,0.0,0.0,2,1,4,1,5,10,8,1,4,BuiltIn,3.0,3.0,666.0,3.0,3.0,2,324,100,0,0,0,0,0,0,NA,0,7,2006,New,2,0,0
545,20,RL,88.0,10994,Pave,NA,3,Lvl,4,Corner,3,SawyerW,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,4,3,PConc,4.0,4.0,0.0,6.0,976.0,1.0,0.0,868.0,1844.0,GasA,5,Y,5,1844,0,0,1844,1.0,0.0,2,0,2,1,4,7,8,1,4,Attchd,3.0,2.0,620.0,3.0,3.0,2,165,44,0,0,0,0,0,0,NA,0,9,2009,COD,2,4,3
1156,20,RL,95.0,19508,Pave,NA,4,Lvl,4,Inside,3,Veenker,1Fam,1Story,6,5,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,3,3,CBlock,3.0,3.0,3.0,5.0,800.0,1.0,0.0,630.0,1430.0,GasA,3,Y,5,1430,0,0,1430,0.0,1.0,2,0,3,1,3,6,8,2,3,Attchd,1.0,2.0,484.0,3.0,3.0,2,117,108,165,0,0,0,0,0,NA,0,7,2008,WD ,2,34,34
1449,20,RL,66.0,9216,Pave,NA,3,Lvl,4,Inside,3,CollgCr,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3.0,3.0,3.0,5.0,294.0,1.0,0.0,782.0,1076.0,GasA,3,Y,5,1076,0,0,1076,0.0,0.0,1,1,3,1,3,5,8,1,2,Detchd,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0,3,NA,0,9,2008,WD ,2,33,33
1744,120,RL,66.0,3621,Pave,NA,4,Lvl,4,Inside,3,Blmngtn,TwnhsE,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4.0,3.0,4.0,6.0,1084.0,1.0,0.0,322.0,1406.0,GasA,5,Y,5,1589,0,0,1589,1.0,0.0,2,0,2,1,4,7,8,1,3,Attchd,3.0,3.0,630.0,3.0,3.0,2,143,20,0,0,0,0,0,0,NA,0,11,2007,WD ,2,4,4
2752,20,RL,64.0,7488,Pave,NA,3,Lvl,4,Inside,3,CollgCr,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,393.0,1.0,0.0,815.0,1208.0,GasA,5,Y,5,1208,0,0,1208,0.0,0.0,2,0,2,1,4,6,8,0,0,Attchd,2.0,2.0,632.0,3.0,3.0,2,105,58,0,0,0,0,0,0,NA,0,2,2006,WD ,2,1,1
426,20,RL,110.0,14230,Pave,NA,4,Lvl,4,Corner,3,NridgHt,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1566.0,1566.0,GasA,5,Y,5,1600,0,0,1600,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2.0,3.0,890.0,3.0,3.0,2,0,56,0,0,0,0,0,0,NA,0,7,2009,WD ,2,2,2
2444,60,RL,84.0,9660,Pave,NA,3,Lvl,4,Inside,3,NoRidge,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,4,3,PConc,4.0,3.0,0.0,6.0,791.0,1.0,0.0,253.0,1044.0,GasA,5,Y,5,1079,897,0,1976,1.0,0.0,2,1,3,1,4,7,8,1,5,Attchd,3.0,3.0,885.0,3.0,3.0,2,210,31,0,0,0,0,0,0,NA,0,2,2006,WD ,2,8,8
516,60,FV,75.0,9000,Pave,NA,4,Lvl,4,Inside,3,Somerst,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,768.0,768.0,GasA,5,Y,5,786,804,0,1590,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2.0,2.0,676.0,3.0,3.0,2,0,30,0,0,0,0,0,0,NA,0,6,2009,WD ,2,1,1
428,60,RL,95.0,12350,Pave,NA,4,Lvl,4,Inside,3,NridgHt,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,3.0,0.0,6.0,986.0,1.0,0.0,379.0,1365.0,GasA,5,Y,5,1365,1325,0,2690,1.0,0.0,2,1,3,1,5,8,8,1,4,Attchd,2.0,3.0,864.0,3.0,3.0,2,0,197,0,0,0,0,0,0,NA,0,7,2009,New,2,0,0
2197,70,RL,55.0,10592,Pave,NA,4,Lvl,4,Inside,3,Crawfor,1Fam,2Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3.0,2.0,0.0,1.0,0.0,1.0,0.0,602.0,602.0,GasA,3,Y,5,900,602,0,1502,0.0,0.0,1,1,3,1,4,7,8,2,3,Detchd,1.0,1.0,180.0,3.0,3.0,2,96,0,112,0,53,0,0,0,NA,0,8,2007,WD ,2,84,11
1647,60,RL,78.0,12090,Pave,NA,4,Lvl,4,Inside,3,NWAmes,1Fam,2Story,7,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,4,3,CBlock,4.0,3.0,0.0,5.0,321.0,1.0,0.0,404.0,725.0,GasA,5,Y,5,725,754,0,1479,0.0,0.0,2,1,3,1,4,6,8,1,3,Attchd,2.0,2.0,484.0,3.0,3.0,2,167,72,0,0,0,0,0,0,NA,0,3,2007,WD ,2,26,4
473,120,RL,43.0,3182,Pave,NA,4,Lvl,4,Inside,3,Blmngtn,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3.0,3.0,6.0,16.0,1.0,0.0,1204.0,1220.0,GasA,5,Y,5,1220,0,0,1220,0.0,0.0,2,0,2,1,4,5,8,1,4,Attchd,3.0,2.0,397.0,3.0,3.0,2,100,16,0,0,0,0,0,0,NA,0,8,2009,WD ,2,4,3
2800,60,RL,90.0,11250,Pave,NA,4,Lvl,4,Corner,3,CollgCr,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4.0,4.0,3.0,6.0,685.0,1.0,0.0,245.0,930.0,GasA,5,Y,5,950,1045,0,1995,1.0,0.0,2,1,4,1,4,8,8,1,3,Attchd,2.0,2.0,610.0,3.0,3.0,2,275,170,0,0,0,0,0,0,NA,0,7,2006,WD ,2,11,10
1612,20,RL,85.0,10667,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,3,3,CBlock,3.0,3.0,0.0,4.0,838.0,1.0,0.0,749.0,1587.0,GasA,3,Y,5,1587,0,0,1587,0.0,0.0,2,0,3,1,3,7,8,1,4,Attchd,1.0,2.0,525.0,3.0,3.0,2,0,44,0,0,0,0,0,0,NA,0,3,2007,WD ,2,36,36
2318,20,RL,50.0,14859,Pave,NA,3,HLS,4,CulDSac,3,Gilbert,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1670.0,1670.0,GasA,5,Y,5,1670,0,0,1670,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2.0,3.0,690.0,3.0,3.0,2,144,60,0,0,0,0,0,0,NA,0,8,2006,New,2,0,0
2105,20,RL,68.0,8814,Pave,NA,4,Lvl,4,Inside,3,CollgCr,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4.0,3.0,0.0,6.0,925.0,1.0,0.0,349.0,1274.0,GasA,5,Y,5,1274,0,0,1274,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2.0,2.0,508.0,3.0,3.0,2,264,98,0,0,0,0,0,0,NA,0,1,2007,New,2,2,0
1120,20,RL,87.0,10037,Pave,NA,4,Lvl,4,Corner,3,Somerst,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,3.0,0.0,6.0,666.0,1.0,0.0,794.0,1460.0,GasA,5,Y,5,1460,0,0,1460,0.0,0.0,2,0,3,1,4,6,8,1,4,Attchd,3.0,2.0,480.0,3.0,3.0,2,0,20,0,0,0,0,0,0,NA,0,8,2008,WD ,1,2,1
255,50,RL,82.0,14235,Pave,NA,3,Lvl,4,Inside,3,SawyerW,1Fam,1.5Fin,6,8,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,PConc,2.0,4.0,0.0,1.0,0.0,1.0,0.0,676.0,676.0,GasA,3,Y,5,831,614,0,1445,0.0,0.0,2,0,3,1,3,6,8,0,0,Detchd,1.0,2.0,484.0,3.0,3.0,0,0,59,0,0,0,0,0,0,NA,0,3,2010,WD ,2,110,17
2276,20,RL,85.0,12633,Pave,NA,3,HLS,4,Inside,3,Timber,1Fam,1Story,10,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,5,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1824.0,1824.0,GasA,5,Y,5,1824,0,0,1824,0.0,0.0,2,0,3,1,5,8,8,1,4,Attchd,3.0,3.0,932.0,3.0,3.0,2,160,36,0,0,108,0,0,0,NA,0,9,2007,New,6,1,0
2608,80,RL,85.0,13400,Pave,NA,4,Lvl,4,Inside,3,NAmes,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,3,3,CBlock,3.0,3.0,3.0,5.0,516.0,4.0,128.0,380.0,1024.0,GasA,3,Y,5,1086,0,0,1086,1.0,0.0,1,0,3,1,3,6,8,1,4,Attchd,2.0,2.0,484.0,3.0,3.0,2,0,0,0,0,0,0,0,2,NA,0,6,2006,WD ,2,40,40
582,20,RL,66.0,9156,Pave,NA,3,Lvl,4,Inside,3,NWAmes,1Fam,1Story,6,7,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1489.0,1489.0,GasA,4,Y,5,1489,0,0,1489,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2.0,2.0,462.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,8,2009,WD ,3,41,41
1572,120,RL,42.0,4084,Pave,NA,3,Lvl,4,Inside,3,Timber,TwnhsE,1Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,CBlock,4.0,3.0,3.0,6.0,893.0,1.0,0.0,384.0,1277.0,GasA,4,Y,5,1501,0,0,1501,1.0,0.0,2,0,2,1,4,6,8,1,3,Attchd,3.0,2.0,512.0,3.0,3.0,2,240,0,0,0,0,0,0,0,NA,0,7,2008,WD ,2,22,22
2052,20,RL,61.0,7943,Pave,NA,4,Lvl,4,Inside,3,Sawyer,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,3,2,CBlock,3.0,3.0,2.0,3.0,903.0,1.0,0.0,126.0,1029.0,GasA,4,Y,5,1029,0,0,1029,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1.0,1.0,261.0,3.0,3.0,2,64,0,39,0,0,0,0,0,NA,0,4,2007,WD ,1,46,46
1043,160,RM,21.0,1869,Pave,NA,4,Lvl,4,Inside,3,BrDale,Twnhs,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,3,3,CBlock,3.0,3.0,0.0,3.0,321.0,1.0,0.0,162.0,483.0,GasA,3,Y,5,483,504,0,987,0.0,0.0,1,1,2,1,3,5,8,0,0,Detchd,1.0,1.0,280.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,9,2008,WD ,2,38,38
879,120,RM,66.0,4435,Pave,NA,4,Lvl,4,Inside,3,CollgCr,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4.0,3.0,3.0,6.0,685.0,1.0,0.0,163.0,848.0,GasA,5,Y,5,848,0,0,848,1.0,0.0,1,0,1,1,4,4,8,0,0,Attchd,3.0,2.0,420.0,3.0,3.0,2,140,0,0,0,0,0,0,0,NA,0,5,2009,WD ,2,6,6
1595,160,RM,66.0,2665,Pave,NA,4,Lvl,4,Inside,3,MeadowV,TwnhsE,2Story,5,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,264.0,264.0,GasA,3,Y,5,616,688,0,1304,0.0,0.0,1,1,3,1,3,4,8,1,4,BuiltIn,3.0,1.0,336.0,3.0,3.0,2,141,24,0,0,0,0,0,0,NA,0,6,2008,WD ,2,32,32
2356,20,RL,78.0,10140,Pave,NA,4,Lvl,4,Inside,3,NWAmes,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,0.0,5.0,788.0,1.0,0.0,268.0,1056.0,GasA,5,Y,5,1074,0,0,1074,1.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,2.0,2.0,495.0,3.0,3.0,2,0,88,0,0,0,0,0,3,NA,0,7,2006,WD ,2,31,31
754,90,RM,50.0,3000,Pave,Grvl,4,Bnk,4,Inside,3,OldTown,Duplex,2Story,5,1,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1040.0,1040.0,GasA,3,N,5,1088,1040,0,2128,0.0,0.0,2,0,4,2,3,11,2,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,0,56,0,0,0,0,0,0,NA,0,9,2009,WD ,2,87,59
1583,80,RL,85.0,10200,Pave,NA,4,Lvl,4,Inside,3,Timber,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,4,3,CBlock,4.0,3.0,3.0,6.0,783.0,1.0,0.0,678.0,1461.0,GasA,5,Y,5,1509,0,0,1509,1.0,0.0,2,0,3,1,4,5,8,1,2,Attchd,2.0,2.0,600.0,3.0,3.0,2,224,0,0,0,0,0,0,0,NA,0,8,2008,WD ,2,20,19
2144,20,RL,60.0,7200,Pave,NA,4,Lvl,4,Inside,3,CollgCr,1Fam,1Story,4,8,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,3.0,3.0,0.0,3.0,385.0,1.0,0.0,0.0,385.0,GasA,4,Y,5,875,0,0,875,0.0,0.0,1,0,3,1,4,5,8,0,0,Detchd,1.0,2.0,728.0,3.0,3.0,2,352,0,0,0,0,0,0,0,NA,0,10,2007,WD ,2,35,1
2762,20,RL,78.0,9316,Pave,NA,4,Lvl,4,Inside,3,CollgCr,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,4,3,PConc,4.0,3.0,4.0,6.0,56.0,1.0,0.0,1558.0,1614.0,GasA,5,Y,5,1614,0,0,1614,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,3.0,2.0,576.0,3.0,3.0,2,100,45,0,0,0,0,0,0,NA,0,3,2006,WD ,2,1,1
2250,20,RL,71.0,9187,Pave,NA,4,Bnk,4,Corner,3,Mitchel,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3.0,3.0,0.0,5.0,336.0,1.0,0.0,748.0,1084.0,GasA,3,Y,5,1080,0,0,1080,0.0,0.0,1,1,3,1,3,5,8,0,0,Attchd,1.0,2.0,484.0,3.0,3.0,2,120,0,158,0,0,0,0,0,NA,0,6,2007,WD ,2,24,24
1974,30,RM,60.0,6978,Pave,NA,4,Bnk,4,Inside,3,OldTown,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,3.0,3.0,0.0,1.0,0.0,1.0,0.0,850.0,850.0,GasA,3,Y,5,960,0,0,960,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,2.0,2.0,576.0,3.0,3.0,2,0,0,116,0,0,0,0,0,NA,0,4,2007,WD ,1,81,27
1038,20,RL,59.0,12735,Pave,NA,3,Lvl,4,FR2,3,NAmes,1Fam,1Story,4,5,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,600.0,1.0,0.0,264.0,864.0,GasA,3,Y,5,864,0,0,864,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1.0,2.0,576.0,3.0,3.0,2,216,0,0,0,0,0,0,1,NA,0,4,2008,COD,2,36,36
714,70,RM,60.0,9600,Pave,NA,4,Lvl,4,Inside,3,OldTown,1Fam,2Story,4,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,2.0,3.0,0.0,1.0,0.0,1.0,0.0,677.0,677.0,GasA,3,Y,5,833,677,0,1510,0.0,0.0,2,0,3,1,4,7,8,0,0,Detchd,1.0,2.0,720.0,3.0,3.0,0,0,0,160,0,0,0,0,0,NA,0,6,2009,WD ,2,99,59
1773,20,RL,66.0,12692,Pave,NA,3,Lvl,4,Inside,3,NoRidge,1Fam,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,1231.0,1.0,0.0,1969.0,3200.0,GasA,5,Y,5,3228,0,0,3228,1.0,0.0,3,0,4,1,4,10,8,1,4,Attchd,2.0,2.0,546.0,3.0,3.0,2,264,75,291,0,0,0,0,0,NA,0,5,2007,WD ,2,15,14
1527,50,RL,63.0,15564,Pave,NA,4,Lvl,4,Inside,3,Crawfor,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,4.0,3.0,0.0,1.0,0.0,1.0,0.0,676.0,676.0,GasA,5,Y,5,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1.0,2.0,400.0,3.0,3.0,2,424,0,0,0,0,0,0,0,Shed,400,1,2008,WD ,2,94,13
2904,20,A (agr),125.0,31250,Pave,NA,4,Lvl,4,Inside,3,Mitchel,1Fam,1Story,1,3,Gable,CompShg,CBlock,VinylSd,None,0.0,3,2,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,Y,4,1600,0,0,1600,0.0,0.0,1,1,3,1,3,6,5,0,0,Attchd,1.0,1.0,270.0,2.0,3.0,0,0,0,135,0,0,0,0,0,NA,0,5,2006,WD ,1,55,55
174,20,RM,69.0,5805,Pave,Grvl,4,Bnk,4,Inside,5,OldTown,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2.0,4.0,274.0,3.0,1073.0,0.0,1347.0,GasA,4,Y,5,1347,0,0,1347,1.0,1.0,1,0,3,1,4,6,8,0,0,Detchd,1.0,2.0,551.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,6,2010,WD ,2,53,53
913,30,RL,64.0,8574,Pave,NA,4,Lvl,4,Inside,3,Crawfor,1Fam,1Story,6,8,Gable,CompShg,Stucco,Stucco,None,0.0,4,3,BrkTil,3.0,3.0,0.0,1.0,0.0,1.0,0.0,816.0,816.0,GasA,5,Y,5,1232,0,0,1232,0.0,0.0,1,0,3,1,4,6,8,1,4,Detchd,1.0,2.0,440.0,3.0,3.0,2,0,0,180,0,0,0,0,0,NA,0,10,2009,WD ,2,93,9
1788,20,RL,74.0,8847,Pave,NA,4,Lvl,4,Inside,3,Somerst,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,4,3,PConc,4.0,3.0,3.0,6.0,769.0,1.0,0.0,769.0,1538.0,GasA,5,Y,5,1538,0,0,1538,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2.0,2.0,484.0,3.0,3.0,2,146,40,0,0,0,0,0,0,NA,0,12,2007,WD ,2,2,2
1162,120,FV,37.0,3435,Pave,Pave,3,Lvl,4,Corner,3,Somerst,TwnhsE,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,24.0,1.0,0.0,1211.0,1235.0,GasA,5,Y,5,1245,0,0,1245,0.0,0.0,2,0,1,1,4,5,8,0,0,Attchd,2.0,2.0,495.0,3.0,3.0,2,0,100,0,0,0,0,0,0,NA,0,6,2008,WD ,2,4,3
278,50,RL,89.0,11792,Pave,NA,4,Lvl,4,Inside,3,Edwards,1Fam,1.5Fin,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,744.0,744.0,GasA,5,N,3,792,328,0,1120,0.0,0.0,1,0,2,1,2,5,8,0,0,Detchd,1.0,2.0,480.0,3.0,2.0,1,0,0,0,0,160,0,0,0,NA,0,6,2010,WD ,2,62,60
843,60,RL,80.0,10400,Pave,NA,4,Lvl,4,Corner,3,CollgCr,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,866.0,866.0,GasA,5,Y,5,866,913,0,1779,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2.0,2.0,546.0,3.0,3.0,2,198,36,0,0,0,0,0,0,NA,0,3,2009,WD ,2,11,11
1556,70,C (all),50.0,8500,Pave,Pave,4,Lvl,4,Inside,3,IDOTRR,1Fam,2Story,4,4,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,3,2,BrkTil,3.0,3.0,0.0,1.0,0.0,1.0,0.0,649.0,649.0,GasA,3,N,5,649,668,0,1317,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1.0,1.0,250.0,3.0,2.0,0,0,54,172,0,0,0,0,3,NA,0,7,2008,WD ,1,88,58
