id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,area_qual,age,yrs_sincerm
130,20,RL,50.0,7207,Pave,NA,3,Lvl,1,Inside,3,BrkSide,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,4,CBlock,3.0,3.0,4.0,4.0,696.0,1.0,0.0,162.0,858.0,GasA,4,Y,5,858,0,0,858,1.0,0.0,1,0,2,1,3,4,8,0,0,NA,0.0,0.0,0.0,0.0,0.0,2,117,0,0,0,0,0,0,0,NA,0,2,2010,WD ,2,52,2
2572,20,RL,109.0,9723,Pave,NA,3,Lvl,1,Corner,3,NAmes,1Fam,1Story,6,7,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1008.0,1008.0,GasA,3,Y,5,1008,0,0,1008,0.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,2.0,2.0,430.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,10,2006,WD ,2,43,43
1212,20,RL,75.0,8250,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,6,7,Hip,CompShg,HdBoard,HdBoard,Stone,260.0,3,3,CBlock,4.0,3.0,0.0,3.0,787.0,1.0,0.0,305.0,1092.0,GasA,5,Y,5,1092,0,0,1092,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,2.0,2.0,504.0,3.0,4.0,2,0,0,0,0,0,0,0,3,NA,0,7,2008,WD ,2,44,44
1251,20,RL,57.0,7677,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,570.0,1.0,0.0,203.0,773.0,GasA,4,Y,5,773,0,0,773,0.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1.0,1.0,240.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,4,2008,WD ,2,55,55
1179,120,RL,38.0,14963,Pave,NA,2,Lvl,1,Inside,3,Veenker,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,786.0,1.0,0.0,474.0,1260.0,GasA,5,Y,5,1288,0,0,1288,1.0,0.0,1,1,1,1,5,4,8,2,4,Attchd,3.0,2.0,500.0,3.0,3.0,2,120,30,0,0,224,0,0,0,NA,0,12,2008,WD ,2,12,12
690,20,RL,80.0,7936,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,826.0,1.0,0.0,219.0,1045.0,GasA,3,Y,5,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,8,1,2,Attchd,2.0,1.0,264.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,4,2009,WD ,2,46,46
2437,60,RL,66.0,8121,Pave,NA,3,Lvl,1,Inside,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,953.0,953.0,GasA,5,Y,5,953,711,0,1664,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2.0,2.0,460.0,3.0,3.0,2,100,40,0,0,0,0,0,0,NA,0,1,2006,WD ,2,6,6
2578,80,RL,125.0,10000,Pave,NA,4,Lvl,1,Corner,3,NAmes,1Fam,SLvl,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,3,3,CBlock,3.0,3.0,3.0,4.0,678.0,3.0,281.0,99.0,1058.0,GasA,5,Y,5,1370,0,0,1370,1.0,0.0,1,0,3,1,3,6,8,1,3,Basment,2.0,1.0,300.0,3.0,3.0,2,191,0,0,0,120,0,0,3,NA,0,2,2006,WD ,2,50,50
1714,20,RL,71.0,9254,Pave,NA,3,Lvl,1,Inside,3,NridgHt,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4.0,3.0,0.0,6.0,119.0,1.0,0.0,1602.0,1721.0,GasA,5,Y,5,1721,0,0,1721,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2.0,2.0,554.0,3.0,3.0,2,168,27,0,0,0,0,0,0,NA,0,1,2007,WD ,2,2,2
341,60,RL,74.0,12961,Pave,NA,4,Lvl,1,Inside,3,Mitchel,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4.0,3.0,2.0,6.0,944.0,1.0,0.0,208.0,1152.0,GasA,5,Y,5,1152,645,0,1797,1.0,0.0,2,1,3,1,4,7,8,1,2,Attchd,3.0,2.0,616.0,3.0,3.0,2,162,312,0,0,0,0,0,0,NA,0,3,2010,WD ,2,17,16
800,80,RL,74.0,10778,Pave,NA,3,Lvl,1,Inside,3,SawyerW,1Fam,SLvl,7,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,460.0,5.0,286.0,308.0,1054.0,GasA,4,Y,5,1061,0,0,1061,1.0,0.0,1,1,1,1,4,4,8,0,0,Attchd,1.0,2.0,462.0,3.0,3.0,2,114,36,0,0,0,0,0,0,NA,0,7,2009,WD ,1,19,18
1688,20,RL,91.0,11825,Pave,NA,4,Lvl,1,Inside,3,NridgHt,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,302.0,4,3,PConc,5.0,3.0,2.0,1.0,0.0,1.0,0.0,1694.0,1694.0,GasA,5,Y,5,1694,0,0,1694,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2.0,3.0,856.0,3.0,3.0,2,0,112,0,0,0,0,0,0,NA,0,6,2007,New,2,1,0
2715,20,RL,66.0,9535,Pave,NA,3,Lvl,1,Inside,3,Sawyer,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,3,3,CBlock,3.0,3.0,0.0,4.0,194.0,2.0,982.0,0.0,1176.0,GasA,3,Y,5,1458,0,0,1458,1.0,0.0,1,1,3,1,3,7,8,1,3,Attchd,1.0,2.0,512.0,3.0,3.0,2,284,0,0,0,0,0,0,3,NA,0,7,2006,WD ,2,39,39
561,20,RL,80.0,10000,Pave,NA,4,Lvl,1,Corner,3,Sawyer,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,594.0,1.0,0.0,270.0,864.0,GasA,5,Y,5,1144,0,0,1144,1.0,0.0,1,0,3,1,3,6,8,1,3,Attchd,2.0,1.0,264.0,3.0,3.0,2,165,0,0,0,0,0,0,2,Shed,400,3,2009,WD ,1,48,26
1443,60,RL,75.0,12192,Pave,NA,3,Lvl,1,Inside,3,CollgCr,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,663.0,1.0,0.0,265.0,928.0,GasA,5,Y,5,928,895,0,1823,1.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2.0,2.0,626.0,3.0,3.0,2,192,36,0,0,0,0,0,0,Shed,4500,5,2008,WD ,2,8,7
2045,70,RL,107.0,12888,Pave,NA,4,Bnk,1,Inside,3,Sawyer,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3.0,3.0,0.0,5.0,288.0,1.0,0.0,717.0,1005.0,GasA,3,Y,5,1262,1005,0,2267,1.0,0.0,1,1,3,1,3,7,8,2,4,Attchd,3.0,2.0,498.0,3.0,3.0,2,521,0,0,0,0,0,0,0,NA,0,4,2007,WD ,1,70,27
1676,160,RM,21.0,2205,Pave,NA,4,Lvl,1,Inside,3,BrDale,Twnhs,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,567.0,3,3,CBlock,3.0,3.0,0.0,5.0,312.0,1.0,0.0,213.0,525.0,GasA,3,Y,5,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1.0,1.0,264.0,3.0,3.0,2,144,0,0,0,0,0,0,0,NA,0,2,2007,WD ,2,34,34
2872,20,RL,66.0,16381,Pave,NA,3,Lvl,1,Inside,3,Crawfor,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,312.0,4,4,CBlock,3.0,3.0,3.0,3.0,1110.0,1.0,0.0,734.0,1844.0,GasA,4,Y,5,1844,0,0,1844,1.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,2.0,2.0,540.0,3.0,3.0,2,0,73,216,0,0,0,0,0,NA,0,12,2006,WD ,2,37,37
1910,70,RL,79.0,9480,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,2Story,5,7,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,3,3,CBlock,3.0,3.0,0.0,2.0,386.0,1.0,0.0,342.0,728.0,GasA,5,Y,5,888,756,0,1644,0.0,0.0,1,1,3,1,4,7,8,2,4,Attchd,1.0,1.0,312.0,3.0,3.0,2,168,0,0,0,0,0,0,0,NA,0,6,2007,WD ,1,65,12
2776,20,RL,78.0,10264,Pave,NA,3,Lvl,1,Inside,3,CollgCr,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4.0,3.0,3.0,5.0,1162.0,1.0,0.0,426.0,1588.0,GasA,5,Y,5,1588,0,0,1588,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2.0,2.0,472.0,3.0,3.0,2,158,29,0,0,0,0,0,0,NA,0,8,2006,WD ,2,7,7
1306,20,RM,103.0,12205,Pave,NA,4,Lvl,1,Inside,3,OldTown,1Fam,1Story,3,1,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2.0,2.0,0.0,1.0,0.0,1.0,0.0,448.0,448.0,GasA,4,Y,5,1588,0,0,1588,0.0,0.0,2,0,5,1,3,6,3,0,0,NA,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,NA,0,12,2008,WD ,2,59,16
2236,50,RM,50.0,6060,Pave,NA,4,Lvl,1,Inside,3,IDOTRR,1Fam,1.5Fin,4,5,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,3.0,3.0,0.0,1.0,0.0,1.0,0.0,732.0,732.0,GasA,4,Y,5,772,351,0,1123,0.0,0.0,1,0,3,1,3,4,8,0,0,Detchd,1.0,1.0,264.0,3.0,3.0,1,0,0,140,0,0,0,0,3,NA,0,6,2007,WD ,2,68,57
699,70,RM,57.0,6406,Pave,Grvl,4,Lvl,1,Inside,3,OldTown,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,0.0,5.0,421.0,1.0,0.0,269.0,690.0,GasA,3,Y,4,868,690,0,1558,0.0,0.0,1,1,3,1,3,7,8,1,4,Detchd,1.0,2.0,400.0,3.0,3.0,2,0,36,0,0,182,0,0,3,NA,0,10,2009,WD ,2,70,59
1248,20,RL,66.0,12774,Pave,NA,4,Lvl,1,Inside,2,NAmes,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,0.0,4.0,624.0,2.0,128.0,232.0,984.0,GasW,3,N,5,950,0,0,950,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1.0,2.0,400.0,3.0,3.0,2,0,32,0,0,0,0,0,2,NA,0,7,2008,WD ,2,55,55
2929,20,RL,77.0,10010,Pave,NA,4,Lvl,1,Inside,5,Mitchel,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,3.0,5.0,1071.0,2.0,123.0,195.0,1389.0,GasA,4,Y,5,1389,0,0,1389,1.0,0.0,1,0,2,1,3,6,8,1,3,Attchd,2.0,2.0,418.0,3.0,3.0,2,240,38,0,0,0,0,0,0,NA,0,4,2006,WD ,2,32,31
696,50,RM,52.0,5720,Pave,NA,4,Lvl,1,Inside,3,OldTown,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,676.0,676.0,GasA,5,Y,5,676,455,0,1131,0.0,0.0,1,1,3,1,3,5,8,0,0,Detchd,1.0,1.0,200.0,3.0,3.0,2,26,0,0,0,0,0,0,0,NA,0,8,2009,WD ,1,68,59
1396,190,RL,81.0,10532,Pave,NA,4,Lvl,1,Corner,3,ClearCr,1Fam,1Story,5,3,Flat,Tar&Grv,Plywood,Plywood,Stone,275.0,3,3,CBlock,3.0,3.0,2.0,3.0,988.0,1.0,0.0,0.0,988.0,GasA,4,Y,5,1721,0,0,1721,1.0,0.0,2,0,3,1,3,7,5,2,3,Basment,1.0,2.0,626.0,3.0,3.0,2,50,84,0,0,0,0,0,0,NA,0,12,2008,WD ,2,48,48
2562,20,RL,89.0,10680,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,5,3,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,3,3,CBlock,3.0,2.0,0.0,2.0,756.0,1.0,0.0,1380.0,2136.0,GasA,3,N,4,2136,0,0,2136,0.0,0.0,2,0,4,1,3,7,5,0,0,Detchd,1.0,2.0,528.0,3.0,3.0,2,0,30,0,0,0,0,0,3,NA,0,10,2006,WD ,2,55,55
1740,60,RL,64.0,7713,Pave,NA,4,Lvl,1,Inside,3,Gilbert,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,728.0,728.0,GasA,5,Y,5,728,728,0,1456,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,3.0,2.0,400.0,3.0,3.0,2,100,24,0,0,0,0,0,0,NA,0,7,2007,New,2,0,0
649,20,RL,60.0,7626,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,5,8,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,3.0,3.0,0.0,6.0,931.0,1.0,0.0,100.0,1031.0,GasA,4,Y,5,1031,0,0,1031,1.0,0.0,1,0,2,1,4,5,8,0,0,Attchd,1.0,1.0,230.0,3.0,3.0,2,0,0,0,0,0,0,0,3,NA,0,3,2009,WD ,2,57,4
936,160,RM,24.0,1300,Pave,NA,4,Lvl,1,Inside,3,Blueste,TwnhsE,2Story,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4.0,3.0,0.0,5.0,285.0,1.0,0.0,276.0,561.0,GasA,3,Y,5,561,668,0,1229,0.0,0.0,1,1,2,1,3,5,8,1,3,Attchd,3.0,2.0,462.0,3.0,3.0,2,150,0,0,0,0,0,0,4,NA,0,5,2009,WD ,2,29,29
1605,20,RL,60.0,6600,Pave,NA,4,Lvl,1,Inside,3,Mitchel,1Fam,1Story,5,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,3.0,3.0,0.0,5.0,641.0,1.0,0.0,175.0,816.0,GasA,5,Y,5,816,0,0,816,0.0,1.0,1,0,3,1,4,5,8,1,5,Attchd,1.0,1.0,264.0,3.0,3.0,2,0,0,0,0,0,0,0,3,NA,0,10,2008,WD ,2,26,0
975,20,RL,62.0,9858,Pave,NA,4,Lvl,1,Inside,3,Mitchel,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,510.0,1.0,0.0,354.0,864.0,GasA,3,Y,5,874,0,0,874,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,2.0,1.0,288.0,3.0,3.0,2,33,0,0,0,0,0,0,2,Shed,600,11,2009,WD ,2,41,41
1669,20,RL,70.0,8294,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,1.0,0.0,1.0,0.0,858.0,858.0,GasA,3,Y,5,872,0,0,872,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1.0,4.0,480.0,3.0,3.0,2,0,0,0,0,0,0,0,2,NA,0,6,2007,WD ,2,36,36
2421,120,RL,66.0,3196,Pave,NA,4,Lvl,1,Inside,3,Blmngtn,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.0,4,3,PConc,4.0,3.0,4.0,1.0,0.0,1.0,0.0,1374.0,1374.0,GasA,5,Y,5,1557,0,0,1557,0.0,0.0,2,0,2,1,4,7,8,1,3,Attchd,3.0,2.0,420.0,3.0,3.0,2,143,20,0,0,0,0,0,0,NA,0,10,2006,WD ,2,3,2
239,50,RL,50.0,9350,Pave,NA,4,Bnk,1,Inside,3,Edwards,1Fam,1.5Fin,4,6,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,2.0,0.0,2.0,192.0,1.0,0.0,564.0,756.0,GasA,5,Y,5,1169,0,362,1531,0.0,0.0,1,0,3,1,3,8,8,1,3,Detchd,1.0,1.0,209.0,2.0,3.0,2,0,0,0,0,0,0,0,3,NA,0,6,2010,WD ,2,63,31
2816,20,RL,65.0,8767,Pave,NA,3,Lvl,1,Inside,3,CollgCr,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,24.0,1.0,0.0,1286.0,1310.0,GasA,5,Y,5,1310,0,0,1310,0.0,0.0,2,0,3,1,4,6,8,1,4,Attchd,3.0,2.0,400.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,7,2006,New,2,1,1
1184,20,RL,103.0,16280,Pave,NA,4,Lvl,1,Inside,3,Veenker,1Fam,1Story,8,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4.0,5.0,2.0,6.0,1044.0,3.0,382.0,0.0,1426.0,GasA,5,Y,5,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,8,1,4,Attchd,2.0,2.0,550.0,3.0,3.0,2,280,90,0,0,0,0,0,2,NA,0,5,2008,WD ,2,32,1
486,60,RL,81.0,12224,Pave,NA,3,Lvl,1,Corner,3,Gilbert,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4.0,3.0,0.0,6.0,695.0,1.0,0.0,297.0,992.0,GasA,5,Y,5,1022,1032,0,2054,1.0,0.0,2,1,3,1,4,7,8,1,3,BuiltIn,2.0,2.0,390.0,3.0,3.0,2,24,48,0,0,0,0,0,0,NA,0,7,2009,WD ,2,9,9
637,20,RL,70.0,8750,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,5,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,435.0,4.0,202.0,565.0,1202.0,GasA,3,Y,5,1202,0,0,1202,0.0,1.0,1,0,3,1,3,6,8,0,0,Attchd,2.0,1.0,304.0,3.0,3.0,2,0,35,120,0,0,0,0,2,NA,0,11,2009,COD,2,53,53
473,120,RL,43.0,3182,Pave,NA,4,Lvl,1,Inside,3,Blmngtn,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3.0,3.0,6.0,16.0,1.0,0.0,1204.0,1220.0,GasA,5,Y,5,1220,0,0,1220,0.0,0.0,2,0,2,1,4,5,8,1,4,Attchd,3.0,2.0,397.0,3.0,3.0,2,100,16,0,0,0,0,0,0,NA,0,8,2009,WD ,2,4,3
1398,80,RL,66.0,10200,Pave,NA,4,Lvl,1,Inside,3,Sawyer,1Fam,SLvl,5,8,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,4,PConc,4.0,3.0,3.0,5.0,704.0,1.0,0.0,160.0,864.0,GasA,5,Y,5,904,0,0,904,0.0,0.0,1,0,3,1,4,5,8,0,0,2Types,1.0,3.0,912.0,3.0,3.0,2,143,0,0,0,0,0,0,3,NA,0,6,2008,WD ,2,38,38
254,60,RL,90.0,12376,Pave,NA,4,Lvl,1,Corner,3,SawyerW,1Fam,2Story,7,5,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4.0,3.0,2.0,6.0,1470.0,1.0,0.0,203.0,1673.0,GasA,4,Y,5,1699,1523,0,3222,1.0,0.0,3,0,5,1,4,11,8,2,3,Attchd,1.0,3.0,594.0,3.0,3.0,2,367,0,0,0,0,0,0,0,NA,0,5,2010,WD ,2,20,20
2877,30,RM,50.0,8765,Pave,Grvl,4,Lvl,1,Inside,3,IDOTRR,1Fam,1Story,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,0.0,5.0,285.0,1.0,0.0,666.0,951.0,GasA,5,N,5,951,0,0,951,0.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1.0,1.0,327.0,3.0,3.0,2,0,28,0,0,0,0,0,0,NA,0,4,2006,WD ,2,70,56
782,50,RL,66.0,11250,Pave,NA,4,Lvl,1,Inside,3,ClearCr,1Fam,1.5Fin,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1104.0,1104.0,GasA,5,Y,4,1104,684,0,1788,1.0,0.0,1,0,5,1,3,8,6,2,3,Attchd,1.0,1.0,304.0,3.0,3.0,2,120,0,0,0,0,0,0,0,NA,0,11,2009,WD ,2,52,20
2830,160,RM,24.0,2522,Pave,NA,4,Lvl,1,Inside,3,Edwards,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,970.0,970.0,GasA,5,Y,5,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,4,0,0,Detchd,1.0,2.0,380.0,3.0,3.0,2,0,40,0,0,0,0,0,0,NA,0,5,2006,WD ,2,2,2
759,50,RM,60.0,5160,Pave,NA,4,Lvl,1,Corner,3,IDOTRR,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1204.0,1204.0,GasA,3,Y,4,1204,462,0,1666,0.0,0.0,1,0,3,1,3,4,8,0,0,Detchd,1.0,1.0,384.0,2.0,3.0,2,0,0,148,0,0,0,0,0,NA,0,8,2009,WD ,2,82,59
920,50,RL,60.0,13680,Pave,NA,4,HLS,1,Inside,5,Crawfor,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,728.0,1.0,0.0,112.0,840.0,GasA,5,Y,5,840,727,0,1567,1.0,0.0,1,1,2,1,3,6,6,2,3,Detchd,1.0,2.0,440.0,3.0,3.0,2,0,21,150,0,0,0,0,4,NA,0,2,2009,WD ,2,69,59
353,120,RL,57.0,8013,Pave,NA,3,Lvl,1,Corner,3,StoneBr,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,0.0,6.0,741.0,1.0,0.0,846.0,1587.0,GasA,5,Y,5,1734,0,0,1734,1.0,0.0,2,0,2,1,4,6,8,0,0,Attchd,2.0,2.0,528.0,3.0,3.0,2,52,50,0,0,0,0,0,0,NA,0,9,2009,WD ,2,14,13
196,50,RM,50.0,6000,Pave,NA,4,Lvl,1,Inside,3,BrkSide,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,0.0,2.0,264.0,1.0,0.0,308.0,572.0,GasA,5,Y,4,848,348,0,1196,0.0,1.0,1,1,3,1,3,6,8,2,4,Detchd,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0,0,NA,0,3,2010,WD ,2,70,60
2731,150,RL,66.0,1700,Pave,NA,4,HLS,1,Inside,3,ClearCr,Twnhs,1.5Fin,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,6.0,397.0,1.0,0.0,33.0,430.0,GasA,3,Y,5,880,680,140,1700,1.0,0.0,2,1,2,1,4,7,8,0,0,Basment,3.0,1.0,450.0,4.0,3.0,2,188,36,0,0,200,0,0,0,NA,0,4,2006,WD ,2,26,25
1036,20,RL,68.0,10295,Pave,NA,4,Lvl,1,FR2,3,NAmes,1Fam,1Story,4,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4.0,3.0,2.0,3.0,252.0,1.0,0.0,684.0,936.0,GasA,3,Y,5,936,0,0,936,0.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1.0,1.0,288.0,3.0,3.0,2,16,0,0,0,0,0,0,0,NA,0,9,2008,COD,2,39,39
2607,20,RL,84.0,8658,Pave,NA,4,Lvl,1,Inside,3,NAmes,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,3,3,CBlock,3.0,3.0,0.0,3.0,643.0,1.0,0.0,445.0,1088.0,GasA,5,Y,5,1324,0,0,1324,0.0,0.0,2,0,3,1,3,6,8,1,3,Attchd,2.0,2.0,440.0,3.0,3.0,2,0,138,0,0,0,0,0,2,NA,0,12,2006,WD ,2,41,41
2460,20,RL,85.0,10936,Pave,NA,4,Lvl,1,Corner,3,Somerst,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,4,3,PConc,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1504.0,1504.0,GasA,5,Y,5,1504,0,0,1504,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,3.0,2.0,510.0,3.0,3.0,2,144,0,0,0,0,0,0,0,NA,0,9,2006,New,1,0,0
2007,50,RM,55.0,8674,Pave,NA,4,HLS,1,Inside,3,BrkSide,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2.0,3.0,0.0,3.0,910.0,1.0,0.0,0.0,910.0,GasA,3,Y,5,910,525,0,1435,1.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1.0,1.0,308.0,3.0,3.0,2,0,33,0,0,0,0,0,0,NA,0,3,2007,WD ,0,57,57
2293,85,RL,72.0,9129,Pave,NA,4,Lvl,1,Inside,3,Mitchel,1Fam,SFoyer,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,3,PConc,4.0,3.0,3.0,6.0,923.0,1.0,0.0,0.0,923.0,GasA,3,Y,5,1008,0,0,1008,1.0,0.0,1,0,1,1,4,4,8,1,2,Attchd,3.0,2.0,678.0,3.0,3.0,2,201,66,0,0,0,0,0,3,NA,0,7,2007,WD ,2,30,30
